longitude,latitude,housingMedianAge,totalRooms,totalBedrooms,population,households,medianIncome,medianHouseValue
-118.99,35.37,36.0,832.0,198.0,814.0,174.0,1.4773,57.4
-118.61,34.38,2.0,5989.0,883.0,1787.0,613.0,6.6916,329.5
-117.75,33.61,17.0,2499.0,566.0,781.0,522.0,3.1779,186.5
-121.12,37.73,35.0,1107.0,227.0,573.0,210.0,2.3924,102.2
-118.4,34.18,32.0,3724.0,899.0,1912.0,791.0,3.5711,312.7
-122.04,37.99,36.0,2765.0,495.0,1478.0,441.0,4.125,136.2
-122.25,40.17,47.0,1554.0,308.0,846.0,301.0,1.8077,54.1
-117.9,33.64,28.0,2466.0,507.0,1081.0,465.0,3.9375,339.8
-120.94,39.05,8.0,3758.0,717.0,1744.0,661.0,3.1972,151.5
-119.09,36.21,38.0,1901.0,453.0,1613.0,400.0,1.8828,44.6
-117.87,33.73,45.0,2264.0,502.0,1970.0,499.0,3.4193,177.0
-121.55,39.51,39.0,1551.0,353.0,684.0,310.0,2.0357,57.6
-122.48,38.9,10.0,304.0,63.0,161.0,61.0,2.1964,112.5
-118.18,33.9,31.0,2536.0,603.0,2625.0,576.0,3.0909,150.9
-122.1,38.02,28.0,4308.0,824.0,2086.0,776.0,3.6523,159.7
-122.23,38.17,45.0,350.0,66.0,225.0,72.0,1.8942,216.7
-122.64,38.24,40.0,1974.0,410.0,1039.0,398.0,3.7917,151.6
-121.11,39.09,16.0,1000.0,197.0,508.0,190.0,2.3062,138.8
-122.44,37.78,52.0,2747.0,736.0,1309.0,653.0,2.943,341.7
-120.91,37.57,26.0,3396.0,705.0,2446.0,694.0,2.0521,65.4
-118.25,33.93,38.0,180.0,43.0,246.0,56.0,2.85,90.0
-120.57,34.96,27.0,1401.0,294.0,1306.0,286.0,2.5809,83.2
-118.11,34.1,49.0,2812.0,478.0,1329.0,490.0,5.2503,292.9
-117.94,33.86,33.0,1013.0,312.0,706.0,266.0,2.1432,197.5
-117.15,34.03,32.0,2832.0,393.0,1033.0,385.0,6.5648,237.2
-118.15,33.97,33.0,1903.0,469.0,1882.0,435.0,2.4071,170.5
-118.11,33.83,37.0,1249.0,202.0,517.0,189.0,4.4196,223.1
-122.06,37.6,17.0,5159.0,832.0,3174.0,817.0,5.8704,234.4
-121.39,38.59,33.0,2091.0,468.0,1053.0,470.0,2.2264,108.1
-121.57,39.74,17.0,1619.0,292.0,705.0,285.0,2.4623,126.1
-120.03,38.89,15.0,3042.0,588.0,918.0,336.0,3.8333,118.8
-117.14,33.18,11.0,5546.0,974.0,2300.0,970.0,3.7109,199.8
-121.97,37.25,21.0,2775.0,389.0,856.0,350.0,7.9135,496.4
-121.88,39.74,12.0,14631.0,3298.0,7517.0,3262.0,1.6785,153.1
-121.69,37.14,12.0,4077.0,590.0,1618.0,540.0,5.2951,386.2
-123.92,41.54,22.0,2920.0,636.0,1382.0,499.0,2.0202,71.1
-118.04,34.12,30.0,2170.0,318.0,984.0,309.0,5.6916,500.001
-122.13,38.01,48.0,2123.0,494.0,859.0,474.0,1.8523,144.8
-121.58,38.81,25.0,778.0,135.0,340.0,155.0,1.7857,258.3
-122.29,37.53,35.0,2043.0,511.0,1089.0,504.0,3.0278,310.6
-117.07,32.59,21.0,1779.0,466.0,1327.0,488.0,1.6007,96.2
-118.14,33.76,44.0,1633.0,536.0,741.0,513.0,3.385,408.3
-117.85,34.0,26.0,2712.0,402.0,1389.0,377.0,5.6513,227.9
-118.0,33.84,29.0,2641.0,637.0,2413.0,619.0,2.8169,165.1
-118.24,33.94,34.0,796.0,180.0,673.0,144.0,2.0769,88.3
-121.02,37.69,19.0,3814.0,790.0,2219.0,804.0,3.5208,145.0
-118.08,33.76,26.0,996.0,364.0,366.0,313.0,1.2813,46.7
-118.03,33.97,32.0,2468.0,552.0,1190.0,479.0,3.8275,238.5
-121.66,36.67,40.0,2878.0,592.0,1444.0,564.0,3.1439,192.3
-117.86,33.79,31.0,3523.0,922.0,2660.0,949.0,3.1792,146.4
-118.32,33.93,34.0,1536.0,273.0,804.0,287.0,4.9615,157.8
-121.31,38.66,27.0,1713.0,282.0,761.0,295.0,5.2081,136.4
-120.42,34.96,19.0,2298.0,511.0,1246.0,513.0,2.212,132.0
-122.32,37.94,38.0,2751.0,522.0,1390.0,489.0,3.7277,165.1
-118.19,33.77,52.0,1562.0,616.0,692.0,512.0,1.4048,200.0
-122.49,37.78,32.0,3028.0,815.0,1704.0,718.0,3.2028,322.9
-117.19,34.03,25.0,2513.0,340.0,900.0,320.0,6.4962,182.4
-121.94,37.25,16.0,3942.0,749.0,1894.0,737.0,5.2894,332.8
-118.45,34.03,41.0,1240.0,320.0,711.0,304.0,3.3482,318.1
-122.3,38.31,34.0,1797.0,395.0,1162.0,407.0,3.455,137.5
-121.62,39.76,14.0,2063.0,559.0,934.0,529.0,1.7788,85.8
-118.31,33.94,40.0,1550.0,278.0,798.0,270.0,3.775,153.8
-122.03,37.83,24.0,5948.0,738.0,1997.0,710.0,9.8708,500.001
-119.39,36.55,30.0,1669.0,314.0,837.0,325.0,3.3869,80.4
-117.21,33.14,12.0,4839.0,954.0,1708.0,952.0,2.8586,163.3
-120.96,37.65,34.0,1700.0,325.0,972.0,326.0,2.4485,95.5
-122.1,37.63,18.0,9963.0,2031.0,5613.0,1946.0,3.8171,187.2
-119.65,36.33,47.0,1059.0,268.0,693.0,241.0,1.3882,53.8
-122.27,37.77,52.0,1710.0,481.0,849.0,457.0,2.7115,220.8
-122.73,38.44,35.0,1120.0,297.0,659.0,274.0,2.3824,145.0
-118.37,34.16,11.0,2901.0,871.0,1659.0,789.0,3.1106,209.4
-121.14,37.7,29.0,1343.0,223.0,751.0,225.0,3.2391,187.5
-121.35,38.61,27.0,3900.0,776.0,1549.0,761.0,2.7788,115.7
-121.3,38.66,28.0,3391.0,550.0,1546.0,553.0,4.2188,139.2
-117.97,33.63,25.0,2482.0,360.0,960.0,352.0,6.1572,344.0
-119.73,36.73,7.0,2461.0,647.0,1587.0,551.0,1.4007,225.0
-118.14,34.09,28.0,4164.0,1127.0,2934.0,1014.0,2.7483,218.8
-122.01,36.98,27.0,2820.0,730.0,1511.0,745.0,2.589,242.4
-118.19,33.83,43.0,2641.0,411.0,1011.0,444.0,6.4468,444.2
-117.46,33.94,26.0,2481.0,620.0,2411.0,552.0,1.7059,85.8
-119.42,35.4,24.0,2585.0,480.0,1442.0,424.0,2.8452,104.7
-118.04,34.1,38.0,2317.0,451.0,1155.0,426.0,4.1488,235.3
-118.5,34.04,52.0,3000.0,374.0,1143.0,375.0,15.0001,500.001
-118.95,34.83,18.0,3278.0,762.0,1338.0,550.0,2.9891,116.5
-117.4,33.96,51.0,1806.0,322.0,709.0,298.0,3.575,125.5
-117.43,34.08,31.0,3207.0,560.0,1582.0,538.0,4.263,127.4
-117.0,34.89,29.0,2637.0,512.0,1188.0,446.0,2.99,69.4
-118.11,33.9,35.0,1323.0,269.0,1084.0,240.0,5.0753,178.0
-118.49,34.07,36.0,2929.0,366.0,1054.0,352.0,13.5728,500.001
-122.68,38.01,41.0,1865.0,392.0,825.0,369.0,4.2011,255.4
-118.77,34.27,7.0,3074.0,794.0,1816.0,654.0,2.7137,196.4
-119.11,34.17,37.0,470.0,105.0,522.0,83.0,2.0368,243.8
-121.52,38.65,17.0,1269.0,233.0,494.0,231.0,3.9615,331.3
-117.1,32.68,20.0,1012.0,269.0,837.0,240.0,2.0488,88.9
-122.2,37.47,40.0,2959.0,389.0,985.0,365.0,9.9025,500.001
-118.54,34.18,25.0,1938.0,457.0,1280.0,425.0,3.9632,240.3
-118.19,34.02,45.0,1535.0,432.0,1820.0,419.0,1.7801,142.8
-118.18,33.77,29.0,1776.0,606.0,1391.0,488.0,1.1295,137.5
-121.32,38.04,30.0,249.0,44.0,167.0,45.0,4.5,92.8
-118.18,33.94,44.0,1337.0,245.0,968.0,240.0,3.4688,183.6
-117.84,33.9,24.0,1723.0,223.0,707.0,219.0,7.0352,299.6
-121.97,37.26,19.0,2174.0,454.0,998.0,426.0,4.6827,255.1
-122.17,37.87,38.0,1261.0,177.0,472.0,183.0,6.917,438.0
-118.31,34.04,33.0,2691.0,726.0,2390.0,681.0,2.4048,208.3
-117.87,33.88,28.0,3333.0,752.0,2026.0,722.0,3.5667,190.7
-117.86,33.91,16.0,2889.0,423.0,1227.0,401.0,6.4514,270.8
-122.52,37.95,33.0,4448.0,631.0,1675.0,628.0,7.8904,468.8
-120.86,35.4,21.0,2787.0,641.0,1106.0,501.0,2.7043,186.2
-122.25,38.1,52.0,2315.0,556.0,1113.0,486.0,2.5042,147.9
-122.1,37.64,28.0,1784.0,311.0,735.0,278.0,4.6635,206.7
-119.72,36.71,7.0,2456.0,463.0,1350.0,424.0,3.0179,91.6
-118.21,34.65,17.0,4001.0,814.0,2313.0,756.0,3.0441,140.1
-118.4,37.36,34.0,2465.0,619.0,1172.0,575.0,1.9722,116.1
-117.6,33.65,4.0,3134.0,504.0,1599.0,485.0,6.2464,233.9
-117.61,33.63,2.0,4678.0,817.0,1970.0,712.0,6.1078,219.0
-118.4,34.03,43.0,1006.0,201.0,520.0,199.0,6.5669,372.8
-118.19,33.94,45.0,1403.0,315.0,1111.0,311.0,3.3846,168.1
-122.48,37.76,52.0,2684.0,574.0,1395.0,549.0,3.9097,323.8
-121.28,38.03,11.0,3585.0,729.0,2769.0,715.0,3.0907,94.1
-122.16,38.05,34.0,2434.0,428.0,926.0,423.0,4.6776,208.3
-118.1,33.9,37.0,1061.0,202.0,768.0,206.0,4.75,161.9
-120.47,34.65,16.0,2549.0,428.0,1486.0,432.0,4.2875,150.7
-118.3,34.08,36.0,1276.0,503.0,1502.0,450.0,2.1766,205.6
-119.32,37.06,15.0,3111.0,651.0,276.0,107.0,5.1314,179.2
-121.13,36.21,27.0,1476.0,352.0,1156.0,358.0,3.1929,137.9
-117.59,33.65,4.0,1793.0,390.0,897.0,386.0,4.2463,182.8
-118.16,33.97,13.0,221.0,63.0,286.0,64.0,1.9063,175.0
-122.0,37.12,17.0,4413.0,672.0,1674.0,608.0,6.9772,383.3
-117.76,33.54,28.0,2250.0,329.0,826.0,323.0,6.9257,466.4
-117.91,33.72,32.0,2436.0,504.0,2839.0,516.0,4.5607,182.1
-119.28,36.32,16.0,2812.0,514.0,1620.0,523.0,3.7404,89.2
-118.34,34.04,35.0,2345.0,607.0,2042.0,565.0,2.5955,139.7
-118.53,34.45,10.0,5509.0,969.0,3002.0,959.0,5.5981,220.1
-118.21,34.07,31.0,1453.0,404.0,1486.0,389.0,2.3859,153.1
-121.33,38.69,15.0,3137.0,509.0,1635.0,544.0,4.6923,122.7
-121.87,37.36,34.0,938.0,242.0,769.0,226.0,3.5625,194.5
-118.02,34.02,21.0,5992.0,986.0,2647.0,969.0,5.2405,302.4
-120.99,37.61,39.0,512.0,132.0,443.0,127.0,1.2857,60.0
-121.36,38.0,17.0,4535.0,762.0,1562.0,743.0,5.3224,225.8
-117.79,33.77,23.0,3596.0,451.0,1292.0,458.0,8.5403,451.3
-120.87,37.05,29.0,4176.0,779.0,2092.0,741.0,2.595,104.2
-118.21,33.97,49.0,1409.0,313.0,1268.0,317.0,3.9408,170.6
-121.24,37.82,9.0,6169.0,959.0,3378.0,945.0,5.1047,157.9
-118.46,34.26,33.0,1358.0,247.0,738.0,235.0,5.0947,210.3
-119.67,36.57,32.0,1604.0,292.0,868.0,276.0,2.1908,110.0
-118.02,33.76,27.0,2905.0,587.0,1781.0,561.0,4.25,214.8
-118.35,34.03,35.0,1438.0,333.0,794.0,306.0,1.975,138.1
-121.24,39.22,14.0,983.0,163.0,399.0,161.0,2.2917,145.1
-121.86,37.35,46.0,1448.0,330.0,1094.0,331.0,2.4968,174.1
-117.98,33.71,24.0,2308.0,464.0,1101.0,407.0,4.4766,230.0
-121.32,37.96,47.0,1700.0,344.0,922.0,357.0,3.1845,87.2
-121.61,38.38,37.0,1365.0,276.0,952.0,268.0,4.037,156.9
-121.68,37.98,19.0,3388.0,599.0,1707.0,575.0,3.6411,162.8
-117.34,34.02,28.0,2683.0,708.0,2047.0,636.0,2.275,85.4
-116.94,32.8,28.0,3042.0,729.0,1964.0,703.0,2.4141,137.5
-118.37,34.18,33.0,1829.0,512.0,1345.0,500.0,3.1629,198.9
-118.42,34.04,51.0,1975.0,348.0,771.0,357.0,6.626,500.001
-123.12,40.54,23.0,1091.0,217.0,539.0,201.0,1.8696,61.5
-121.82,37.98,13.0,3995.0,605.0,1969.0,607.0,5.0164,165.2
-122.04,37.96,28.0,1207.0,252.0,724.0,252.0,3.6964,165.7
-118.06,34.12,35.0,2053.0,369.0,1044.0,375.0,4.1875,275.4
-118.37,33.87,13.0,2907.0,726.0,1573.0,694.0,3.5048,294.0
-122.54,37.96,33.0,2534.0,495.0,996.0,449.0,4.3083,500.001
-120.46,37.31,26.0,3170.0,572.0,1524.0,565.0,3.48,95.3
-121.3,38.65,36.0,1665.0,293.0,846.0,306.0,3.5852,121.6
-116.97,33.13,10.0,5149.0,851.0,2177.0,783.0,6.7957,287.5
-117.85,33.74,19.0,1248.0,357.0,1214.0,328.0,2.7059,159.8
-121.79,36.64,11.0,32627.0,6445.0,28566.0,6082.0,2.3087,118.8
-118.15,33.92,30.0,915.0,234.0,646.0,211.0,2.5208,182.8
-118.19,33.91,35.0,2695.0,748.0,2935.0,706.0,2.0134,132.4
-122.29,37.81,20.0,835.0,161.0,290.0,133.0,2.483,137.5
-119.83,36.76,15.0,3291.0,772.0,1738.0,634.0,1.976,67.3
-122.27,41.2,52.0,4513.0,985.0,1926.0,815.0,1.5923,56.0
-122.55,38.02,27.0,4985.0,711.0,1928.0,742.0,6.4978,361.5
-121.01,37.62,35.0,2074.0,477.0,1687.0,431.0,2.0885,73.7
-118.28,33.88,19.0,2758.0,675.0,2047.0,591.0,2.6618,179.7
-121.89,39.71,26.0,2741.0,451.0,1217.0,437.0,3.7007,139.2
-118.16,34.17,46.0,1508.0,261.0,674.0,255.0,3.5909,155.4
-117.97,33.73,19.0,4154.0,560.0,2130.0,589.0,7.2845,301.8
-121.93,37.3,16.0,2111.0,485.0,1285.0,499.0,5.0477,292.5
-122.44,37.8,52.0,1006.0,291.0,445.0,257.0,2.7717,500.0
-121.14,39.1,13.0,1085.0,227.0,629.0,214.0,5.0389,171.5
-121.35,38.61,25.0,4916.0,1243.0,2140.0,1136.0,2.5511,134.1
-116.12,33.53,17.0,2421.0,820.0,2971.0,685.0,1.654,100.0
-117.96,33.65,18.0,3603.0,879.0,1549.0,756.0,4.0229,363.1
-118.13,33.79,20.0,6678.0,1797.0,3625.0,1599.0,3.7716,242.9
-120.42,34.87,18.0,2505.0,376.0,1162.0,382.0,4.8359,195.7
-121.99,36.98,19.0,5613.0,1321.0,3018.0,1268.0,3.1914,215.6
-119.85,36.83,11.0,2497.0,427.0,1101.0,405.0,4.8036,141.6
-118.03,33.77,24.0,3810.0,579.0,1818.0,590.0,5.8053,255.9
-118.59,34.23,17.0,6592.0,1525.0,4459.0,1463.0,3.0347,254.5
-117.92,34.03,32.0,1819.0,375.0,1728.0,375.0,3.975,162.4
-118.04,33.72,15.0,1836.0,490.0,942.0,477.0,4.0238,182.5
-117.07,33.07,8.0,2756.0,343.0,1045.0,340.0,8.5957,444.1
-118.08,33.77,26.0,2461.0,562.0,971.0,544.0,2.1944,87.5
-121.7,39.37,32.0,1852.0,373.0,911.0,365.0,1.7885,57.0
-117.62,34.09,26.0,3271.0,595.0,2259.0,566.0,4.0139,132.0
-118.04,34.09,34.0,2001.0,388.0,1461.0,397.0,3.8304,183.0
-117.87,33.84,25.0,1928.0,414.0,961.0,385.0,4.0724,231.4
-122.58,38.38,27.0,3800.0,728.0,1587.0,605.0,4.7237,306.6
-117.6,34.11,18.0,6025.0,1062.0,3360.0,1028.0,4.8889,155.7
-124.14,40.58,25.0,1899.0,357.0,891.0,355.0,2.6987,92.5
-118.12,33.82,42.0,1493.0,277.0,671.0,267.0,3.2794,224.5
-118.57,34.09,14.0,7970.0,1142.0,2926.0,1096.0,11.2866,500.001
-121.56,38.26,43.0,1906.0,327.0,996.0,314.0,2.9744,136.8
-117.37,33.96,33.0,3974.0,548.0,1398.0,528.0,7.2519,216.6
-120.25,38.55,15.0,4403.0,891.0,1103.0,433.0,3.0125,111.7
-117.04,32.63,26.0,2074.0,356.0,1228.0,335.0,4.1154,160.2
-117.18,32.78,21.0,4185.0,1018.0,3122.0,993.0,3.0481,210.0
-117.28,32.84,21.0,2455.0,660.0,1015.0,597.0,3.7596,381.3
-118.31,33.73,33.0,2265.0,366.0,986.0,388.0,5.4533,409.8
-121.33,38.7,15.0,2226.0,421.0,1004.0,417.0,2.7868,117.8
-117.27,34.39,6.0,6988.0,1121.0,3660.0,1092.0,4.2224,125.7
-117.03,33.89,6.0,78.0,11.0,27.0,10.0,3.125,187.5
-118.18,34.63,19.0,3562.0,606.0,1677.0,578.0,4.1573,228.1
-121.93,37.89,13.0,2085.0,292.0,852.0,264.0,7.3445,366.7
-120.95,37.61,17.0,4054.0,654.0,2034.0,667.0,4.6833,142.2
-120.99,37.68,28.0,3269.0,647.0,1595.0,617.0,2.2336,112.7
-117.85,33.9,25.0,1548.0,256.0,811.0,263.0,5.2037,242.2
-117.39,34.11,5.0,2987.0,457.0,1821.0,485.0,4.8889,138.9
-118.15,33.79,25.0,4013.0,1097.0,2297.0,969.0,3.0453,185.9
-118.39,33.99,43.0,612.0,135.0,402.0,142.0,5.1322,314.9
-118.47,34.03,31.0,2642.0,681.0,1303.0,625.0,3.5987,340.5
-117.35,33.2,23.0,3297.0,728.0,1793.0,622.0,2.5754,169.7
-122.49,38.22,33.0,1486.0,290.0,781.0,274.0,3.5647,251.8
-122.78,38.53,9.0,3659.0,652.0,1889.0,632.0,4.2716,250.8
-121.34,38.02,30.0,4375.0,689.0,2038.0,709.0,5.1202,133.8
-122.24,37.8,52.0,888.0,168.0,360.0,175.0,2.1944,211.5
-118.58,34.21,13.0,6227.0,1317.0,3739.0,1226.0,4.0313,299.3
-119.5,34.35,39.0,308.0,38.0,59.0,21.0,11.7794,500.001
-118.4,33.96,44.0,1138.0,228.0,497.0,228.0,4.1852,303.3
-121.82,39.72,42.0,2978.0,694.0,1879.0,679.0,1.5064,66.3
-118.38,34.21,33.0,1981.0,484.0,1665.0,466.0,3.0833,179.1
-122.03,38.3,5.0,1569.0,199.0,713.0,209.0,6.6779,223.9
-118.28,33.99,52.0,1283.0,342.0,1363.0,329.0,2.5848,101.9
-118.3,34.03,41.0,1653.0,426.0,1868.0,393.0,1.78,162.5
-118.09,34.15,49.0,1467.0,259.0,688.0,260.0,4.3452,260.1
-121.22,39.43,17.0,2254.0,485.0,1007.0,433.0,1.7,92.3
-117.91,33.84,35.0,1244.0,324.0,1603.0,322.0,2.9583,175.4
-121.79,37.38,22.0,3650.0,527.0,1637.0,520.0,5.3774,325.6
-121.68,36.72,12.0,19234.0,4492.0,12153.0,4372.0,3.2652,152.8
-118.27,34.68,19.0,552.0,129.0,314.0,106.0,3.2125,185.4
-117.1,32.75,23.0,1858.0,551.0,1506.0,492.0,1.7446,85.2
-118.29,33.75,27.0,1650.0,443.0,1359.0,386.0,2.5795,192.4
-117.72,34.08,34.0,2742.0,491.0,1761.0,496.0,3.2481,128.8
-118.35,33.9,31.0,981.0,222.0,734.0,239.0,4.875,232.4
-117.19,34.07,40.0,2374.0,500.0,1772.0,455.0,2.189,72.5
-119.57,36.09,6.0,2015.0,413.0,992.0,319.0,2.3889,53.2
-122.06,37.38,20.0,2976.0,766.0,1227.0,634.0,4.8625,262.5
-119.8,36.79,45.0,1337.0,187.0,471.0,187.0,5.187,153.8
-118.29,34.05,34.0,1102.0,448.0,1325.0,439.0,1.5972,168.8
-119.05,35.4,18.0,1894.0,319.0,846.0,317.0,3.8611,126.4
-117.03,32.73,32.0,1750.0,333.0,997.0,335.0,3.4784,154.4
-117.06,32.68,36.0,3815.0,796.0,2945.0,728.0,2.0959,125.0
-120.41,34.96,21.0,1774.0,263.0,724.0,237.0,4.65,152.5
-121.36,38.6,36.0,1275.0,227.0,530.0,245.0,3.875,133.6
-117.27,34.06,20.0,5258.0,1514.0,3780.0,1404.0,2.025,85.7
-116.9,33.98,30.0,3915.0,672.0,1820.0,643.0,3.6339,98.6
-117.91,33.76,22.0,7531.0,1569.0,5254.0,1523.0,3.8506,167.4
-123.36,39.4,21.0,1081.0,254.0,715.0,275.0,1.5625,71.5
-117.1,32.75,11.0,2393.0,726.0,1905.0,711.0,1.3448,91.3
-122.38,40.09,16.0,2077.0,388.0,1155.0,389.0,3.1361,84.8
-120.44,34.97,26.0,1705.0,344.0,1605.0,307.0,3.7589,113.7
-121.26,37.96,40.0,535.0,105.0,335.0,102.0,2.5234,62.8
-118.92,34.17,17.0,1552.0,246.0,685.0,244.0,5.9836,294.8
-118.22,34.21,29.0,2174.0,418.0,1030.0,395.0,3.5707,341.7
-121.61,39.77,25.0,1612.0,313.0,837.0,303.0,2.963,89.5
-118.2,34.03,52.0,774.0,209.0,813.0,203.0,2.3472,135.2
-122.4,37.58,26.0,3281.0,531.0,1145.0,480.0,6.358,500.001
-118.34,34.13,45.0,2375.0,417.0,751.0,410.0,6.6739,500.001
-122.22,37.84,50.0,2935.0,473.0,1031.0,479.0,7.5,295.2
-123.18,40.58,18.0,1451.0,278.0,695.0,254.0,1.7262,73.7
-119.23,34.27,29.0,3298.0,804.0,1509.0,711.0,3.8125,244.5
-118.22,34.04,43.0,798.0,308.0,1417.0,325.0,1.4189,141.7
-117.39,34.12,7.0,5059.0,780.0,3253.0,801.0,4.9196,140.5
-122.35,37.93,28.0,1995.0,488.0,1182.0,439.0,2.3352,84.3
-118.19,34.05,43.0,977.0,266.0,1084.0,259.0,2.7708,127.9
-119.73,36.68,32.0,755.0,205.0,681.0,207.0,1.7986,49.3
-121.24,38.66,14.0,3335.0,440.0,1329.0,429.0,6.2082,250.3
-117.04,32.98,16.0,1332.0,196.0,640.0,193.0,6.0226,192.9
-121.31,37.81,36.0,284.0,53.0,130.0,47.0,3.1429,179.2
-117.99,33.72,26.0,1787.0,275.0,801.0,270.0,5.5514,255.7
-122.44,37.73,52.0,2381.0,492.0,1485.0,447.0,4.3898,270.0
-118.3,33.98,48.0,1998.0,410.0,1176.0,382.0,3.0455,102.4
-119.51,34.46,28.0,3506.0,563.0,1362.0,483.0,6.091,500.001
-122.1,37.68,31.0,1892.0,428.0,1162.0,389.0,3.125,167.1
-117.01,32.71,20.0,3506.0,692.0,1977.0,668.0,2.981,129.1
-121.23,38.04,32.0,1829.0,262.0,677.0,243.0,6.1805,247.9
-120.92,39.56,48.0,1276.0,292.0,358.0,145.0,1.875,66.6
-122.27,37.81,52.0,210.0,56.0,183.0,56.0,1.1667,112.5
-122.33,40.6,5.0,6383.0,1206.0,2965.0,1141.0,3.8103,111.1
-117.0,34.87,16.0,6862.0,1292.0,3562.0,1126.0,3.6091,87.2
-122.15,37.47,37.0,1844.0,382.0,1634.0,417.0,2.7993,145.5
-119.52,36.71,21.0,1834.0,321.0,1120.0,314.0,2.59,69.3
-118.21,34.64,16.0,2573.0,427.0,1273.0,426.0,5.9508,181.1
-117.25,33.22,19.0,2167.0,443.0,1654.0,435.0,3.5,135.8
-117.23,33.01,18.0,3961.0,511.0,1541.0,470.0,11.1118,500.001
-118.12,34.1,34.0,2918.0,555.0,1435.0,568.0,4.2344,306.3
-122.33,37.95,46.0,1543.0,339.0,777.0,322.0,4.0927,142.6
-121.89,36.6,40.0,626.0,164.0,337.0,150.0,2.7917,225.0
-119.55,37.75,30.0,2165.0,536.0,1500.0,414.0,3.5391,55.9
-120.48,39.66,32.0,1516.0,289.0,304.0,131.0,1.8839,71.0
-118.41,33.88,43.0,2492.0,449.0,1033.0,437.0,7.9614,500.001
-121.37,38.67,36.0,1786.0,338.0,974.0,319.0,2.555,72.7
-122.46,37.63,22.0,6728.0,1382.0,3783.0,1310.0,5.0479,280.4
-122.15,37.74,41.0,856.0,178.0,571.0,191.0,3.1458,130.6
-119.73,34.43,35.0,2703.0,654.0,1383.0,631.0,4.5278,340.4
-117.96,34.07,32.0,2910.0,709.0,2583.0,670.0,3.7736,158.4
-122.02,37.38,32.0,1889.0,487.0,1321.0,508.0,3.2574,254.4
-117.87,33.76,37.0,4943.0,851.0,2164.0,788.0,4.1071,311.3
-122.41,37.66,34.0,1075.0,318.0,906.0,294.0,3.0052,242.5
-122.11,37.4,31.0,2836.0,490.0,1138.0,481.0,4.9519,500.001
-118.26,34.01,37.0,2451.0,668.0,2824.0,598.0,1.9074,99.6
-117.88,33.65,24.0,4879.0,756.0,1777.0,754.0,5.9055,477.3
-117.13,32.91,16.0,3230.0,579.0,1825.0,576.0,4.2969,151.2
-121.97,37.4,17.0,2937.0,558.0,1662.0,533.0,5.8792,255.5
-122.01,37.97,34.0,3259.0,498.0,1250.0,478.0,5.3794,206.2
-121.01,37.68,33.0,828.0,123.0,373.0,133.0,5.5,146.2
-117.23,32.8,22.0,2981.0,873.0,1751.0,745.0,2.3482,190.6
-118.25,33.93,42.0,657.0,147.0,526.0,132.0,2.5,110.2
-118.47,33.99,33.0,854.0,235.0,645.0,198.0,2.1471,239.3
-118.03,34.11,38.0,2076.0,361.0,988.0,332.0,5.9175,416.9
-117.1,33.0,5.0,15502.0,2613.0,7417.0,2358.0,5.9094,261.1
-118.42,34.15,31.0,1861.0,430.0,736.0,360.0,5.2853,355.9
-122.25,37.77,52.0,1038.0,220.0,482.0,215.0,3.1771,210.2
-118.35,34.03,44.0,865.0,208.0,537.0,183.0,1.9,110.9
-119.8,36.72,19.0,1334.0,336.0,1171.0,319.0,1.0481,48.5
-118.41,33.9,39.0,2311.0,404.0,1044.0,380.0,8.468,472.1
-122.33,37.95,45.0,1585.0,329.0,981.0,373.0,3.0313,135.8
-121.03,37.63,5.0,2881.0,584.0,1490.0,570.0,3.0398,120.0
-122.25,38.05,30.0,1255.0,297.0,779.0,307.0,1.6767,147.7
-117.95,34.02,19.0,1129.0,258.0,900.0,228.0,3.875,135.6
-121.24,39.37,16.0,2785.0,616.0,1387.0,530.0,2.3886,89.4
-119.44,36.61,17.0,1531.0,280.0,775.0,246.0,3.9073,91.6
-122.06,37.4,21.0,12855.0,3226.0,7273.0,3052.0,4.3351,267.4
-122.46,37.74,52.0,2053.0,281.0,791.0,287.0,10.959,500.001
-117.96,33.76,24.0,1328.0,290.0,1012.0,306.0,4.2813,189.5
-117.26,33.02,9.0,4632.0,759.0,1724.0,685.0,6.3712,369.8
-117.65,34.1,30.0,1461.0,341.0,1014.0,345.0,2.4667,106.0
-122.33,37.57,27.0,3085.0,876.0,1453.0,896.0,3.4333,290.0
-121.96,37.53,23.0,2215.0,475.0,1278.0,492.0,4.2955,218.8
-118.43,34.21,17.0,3667.0,1209.0,2636.0,1054.0,2.425,175.5
-117.95,33.95,29.0,4943.0,674.0,1913.0,641.0,6.8189,379.3
-121.35,38.68,20.0,7085.0,1222.0,3455.0,1229.0,4.3118,120.0
-119.25,35.77,35.0,1618.0,378.0,1449.0,398.0,1.6786,56.5
-117.18,33.78,7.0,1697.0,424.0,808.0,354.0,1.3417,169.3
-122.19,37.48,38.0,1300.0,269.0,608.0,292.0,4.5568,286.9
-121.8,38.01,37.0,3058.0,567.0,1351.0,523.0,3.5179,130.8
-122.32,37.93,33.0,296.0,73.0,216.0,63.0,2.675,22.5
-119.42,35.97,21.0,554.0,121.0,426.0,122.0,2.3516,47.5
-118.35,33.91,31.0,2583.0,663.0,1675.0,612.0,3.5234,265.0
-118.28,33.96,41.0,1175.0,340.0,1241.0,352.0,1.2273,98.4
-119.27,35.5,21.0,2171.0,483.0,1315.0,450.0,1.7105,52.1
